,video_id,t1,t2,t3,t4,t5,t6,t7
1562,PJyyVrm-Szk,0.3312016,,,,,,0.6637603
1563,vqztGUwhRlQ,,,,,,,0.9980062
1564,d1y1sgNClN8,,,,,,,0.99779814
1565,0oFCPWpViiI,,,,,,,0.9970872
1566,rkL1rs1oGmc,,,,,,,0.9985081
1567,eP78wW2S3h0,,,,,,,0.9955748
1568,F081IIhXu1M,,,,,,,0.9960964
1569,B0sIiGMNR_Q,,0.09798894,,,,0.23496097,0.66580033
1570,kU0m7u7W8Sg,0.120596826,,,,,,0.87584376
1571,KVnLX3ex3wk,,,,,,,0.9943845
1572,QDD2m9DR4KU,0.18264405,,,,,,0.8154527
1573,abi5tSV5NzY,,,,,,,0.984931
1574,_rXOrInQ7Tc,0.45474085,0.015276805,,,,,0.5265546
1575,NJ6IpXPfiuk,,,,,,,0.9966676
1576,1Sj62thYx-U,,,,,,0.3729622,0.6241607
1577,BHqdI5J7NXU,0.03395785,,,,,,0.9606627
1578,-mCIrFeWnbg,,,,,,,0.9941174
1579,WCGnv5093Vw,0.026268339,,,,,,0.96992606
1580,Q-ysswO46zI,0.51118225,,,,,,0.48537874
1581,TCHACkw9vpQ,,,,,,,0.993588
1582,VThlVcJdLXI,,,,,,,0.9731673
1583,W1NTHZd0gwM,,,,,,,0.9969876
1584,KN_LkhuYAqg,0.15149613,,0.16438957,,,,0.6771383
1585,5gbzPTV5PDw,0.16175325,,,,,,0.8267034
1586,8XLbBHtNzqw,,,,,,,0.9975034
1587,n0keS2L4ZNM,0.09407974,,,,,,0.9049383
1588,IIKzY_9EJ5U,0.04929046,,,,,,0.94459456
1589,r8Rd8KfltnE,0.02382325,0.023838807,0.023820553,0.023819897,0.023819897,0.02382801,0.8570496
1590,w3fUiD97fWU,,,,,,,0.9893967
1591,K3FGfAQwGPo,,,,,,0.07692525,0.9214443
1592,CwqskvHQUkY,,,,,,,0.99530435
1593,D775OluyXdU,0.22987492,,,,,,0.76841784
1594,C3RBocpD29I,,,,,,,0.9976086
1595,5uXJKs4NQmQ,0.2913983,,,,,,0.70613563
1596,O3rxqcbe-Fc,,,,,,0.07481635,0.92384
1597,ekJCYNGKfrs,,,,,,,0.99614644
1598,VWRui_keNE0,0.18768683,,,,,,0.8082491
1599,Q_LSE3VzhHc,,,,,,,0.99463063
1600,mX29hUXdICU,0.09287088,,,,,,0.90360475
1601,rPYYHlf1_7s,,0.36215177,,,,,0.636041
1602,H0AgZYhWG_g,0.50562906,,,,,,0.4908812
1603,Btm1QzML3PM,0.3594203,,,,,,0.6373875
1604,zseDc1_xSSM,,,,,,,0.9965918
1605,NMYuCdvVcV0,,,,,,,0.99012774
1606,s8A1TMqFwYY,0.14337151,,,,,,0.85543364
1607,LrMoUE3XSvw,0.09796303,,,,,,0.89843833
1608,HrUFbB5Ih2w,0.011346054,,0.030458992,,,0.0860656,0.8715125
1609,DaM4qUctGv8,,,,,,,0.9723083
1610,ueBMbEXp8Y8,0.22956826,,,,,,0.7681896
1611,ZkyDIyuZm1U,0.17828612,,,,,,0.8193834
1612,g6qDLKNn2v4,,,,,,,0.9892618
1613,QZni3LhBY-U,0.31002614,,,,,,0.68646777
1614,Zbs1JL9VjF8,,,,,,,0.99801683
1615,HH2YrnCyWi8,,,,,,,0.99710536
1616,BVfefdBVtp4,,,,,,,0.9958706
1617,dZeFE7pINaY,0.16416836,,,,,,0.8314165
1618,HHAHhge9hOk,,,,,,,0.99680716
1619,K_dw0Ex7hag,0.088530615,,,,,,0.9051381
1620,L1OBwaBLGqU,,,,,,,0.98855346
1621,YhHT59sKlC4,,,,,,,0.9981764
1622,pD4RNuALvS8,,,,,,,0.99781865
1623,N-Yz9YB0LmE,0.042017017,,,,,,0.9527255
1624,jXhO1YMfDKI,0.34685862,,,,,,0.65061396
1625,aaGzoDWvtpE,0.055623494,,,,,,0.9345712
1626,LCwMSYf2c7I,0.169109,,,,,,0.82682776
1627,z6xhM9FzyEA,,,,,,,0.99617743
1628,cnWSpKvEjYE,0.013050887,0.013002069,0.013024678,0.01299083,0.012990831,0.012997927,0.9219428
1629,ki7uC9anS0U,0.1988974,,,,,,0.79216015
1630,X2t-ZtgJ08s,0.5481804,,,,,,0.4484123
1631,jhOsHCGXCGI,0.2662103,,,,,,0.72840977
1632,QN_nZ2WEFkw,,,,,,,0.9960726
1633,8t2G8uds41A,0.23662995,0.13012905,,,,,0.61204666
1634,6dBshSdVWxE,0.4211955,,,,,,0.5775556
1635,JhXhhehL8DU,,,,,,,0.9959879
1636,9zJrccJR2o0,0.14282116,,,,,,0.85520816
1637,V3QDN-pAh-o,0.22877945,,,,,,0.7473835
1638,cMPR8EhSb5k,,,,,,,0.9943108
1639,fbOZZH4IUek,0.025391057,,,,,0.04699582,0.9261514
1640,-tPUivvGI1U,,,,,,,0.99384755
1641,SHWCVO1Hyag,0.37912145,,,,,,0.61597496
1642,odYyOxoG0i4,0.07298705,,,,,,0.92128706
1643,IDu_Fttb4qs,0.22379264,,,,,,0.770704
1644,P40mA1RjAf8,0.43593708,,,,,,0.5627478
1645,Y-9LoFfbxKE,0.47810507,,,,,,0.5189877
1646,QQX10Nkoj28,0.25318003,,,,,,0.74362606
1647,Q1Lf5fT9i5M,,,,,,,0.99086297
1648,SIL6VJkfxX4,,,,,,,0.9889971
1649,08kGnrxBg0g,,,,,,,0.99259675
1650,--msADpcZ20,0.046035066,,,,,,0.9491654
1651,Y8gt0xS_VCQ,0.013511293,,,,,,0.9832213
1652,bWt2URQxwFQ,0.42119545,,,,,,0.5775556
1653,4kmSATD25iY,0.4900765,,,,,,0.5073847
1654,7wV0Z6yfsIM,,,,,,,0.9962483
1655,EqmHaWer4mI,,,,,,,0.9723109
1656,97Zf7DeS6Vw,0.07634261,,,,,,0.9207124
1657,XsPsi3L51SY,,,,,,,0.99773854
1658,sldeezOwpH4,0.2153343,,,,,,0.779991
1659,qDCFM_7J75A,,,,,,,0.993188
1660,6UYlInm9g6I,,,,,,,0.9966863
1661,otWiqF4l-RU,0.23623377,,,,,,0.75983596
1662,_jtSs9_m3aU,,,,,,,0.9967803
1663,FP-fb785rcA,0.23631433,,,,,,0.7580511
1664,YPUZicsdIXw,0.48973647,,,,,,0.5077448
1665,VD7mTsFZ3g8,,0.02803269,,,,0.1008084,0.86963695
1666,qMPi4gT0DYY,,,,,,0.047510307,0.94013935
1667,JwiFpvCwZhI,0.12398042,,0.010087802,,,,0.8647274
1668,quouML5-UZI,0.03696241,,,,,0.046576463,0.91524297
1669,EUYXEhA0o-Q,0.21885906,,,,,,0.75729156
1670,a_8PKvaSTVg,0.20533077,,,,,,0.79090506
1671,3eRMPy_ZU18,0.05434045,0.023256576,,,,,0.91891354
1672,0KSJyNfZ14s,0.11801978,,,,,,0.8494798
1673,WnUqRg3V1Xw,0.023218373,,,,,,0.9752093
1674,X9p0jy8Y49Q,,,,,,,0.9867841
1675,Nst2u7kUGiQ,0.012935419,,,,,,0.9796086
1676,z4xue--A2cI,0.57755417,,,,,,0.4180039
1677,9o8smvkh6Vs,,,,,,,0.9747563
1678,g7eS1qMFENM,0.16562144,,,,,,0.8323581
1679,JAKBWpiOn0U,0.1070723,,,,,,0.8898564
1680,PTcafSrNgcY,0.053820692,,,,,,0.9438914
1681,BmfgIPoKX9w,,,,,,,0.9925933
1682,e5R75lCSNEA,0.56958336,,,,,,0.42602918
1683,mIE53KF2GSc,0.44215554,,,,,,0.55549926
1684,ElikVWXp8YQ,0.05269717,,,,,,0.9447648
1685,O7Ybyj8fWNw,0.5982613,,,,,,0.40035453
1686,aW6NcBbXUX0,,,,,,,0.9950363
1687,8TKfY5b9Amc,,,,,,,0.98208815
1688,xzfxkyouK6Y,0.01839782,,,,,,0.979857
1689,TjMjBQaNOD4,0.54818046,,,,,,0.44841224
1690,eAlCA4OK3Jg,,,,,,,0.98133934
1691,ytmTsh1-pC4,,,0.014862632,,,,0.98401386
1692,JYXFd1EebXg,0.14074546,,,,,,0.8512168
1693,k-lFrZRUmxs,,,,,,,0.9988267
1694,FfxLD366K5A,0.17321815,,,,,,0.82105607
1695,auk5ianWymo,,,,,,,0.9919728
1696,ITW-zUw_4Aw,0.6952106,,,,,,0.29770944
1697,32vhqVYosjg,,,,,,,0.99751097
1698,5ydnDcDrvW8,0.2751406,,,,,,0.72117144
1699,WhquVyQ1lsk,,,,,,,0.9877363
1700,0SwlcLgXRbU,0.39631867,,,,,,0.60066235
1701,p4IUVVabHl4,0.37587455,,,,,,0.6219633
1702,bXGBzDnZph0,0.16060664,,,,,,0.81471854
1703,zdaabTxVXDE,0.24754389,,,,,,0.7487112
1704,dgIbYgR1V_0,0.19265899,,,,,,0.80156934
1705,n6kzCnq3L6w,,,,,,,0.9985976
1706,hoEvG71suik,,,,,,,0.99585295
1707,dc6WZqheNzk,0.1853233,,,,,,0.8113911
1708,I6IQ2VZHRVE,,,,,,,0.9980568
1709,4JNzxHuARg0,0.07605863,,,,,,0.92239934
1710,WCDwIJeBCR4,0.1642941,,0.08783771,,,,0.7305341
1711,Ttc96qND9Ww,0.013088506,,,,,,0.9806372
1712,JEwkygiwfrM,0.2081858,,,,,,0.78747976
1713,r5ccinsd3dE,0.2642523,,,,,,0.7298869
1714,wI84G3GyXEo,0.5750665,,,,,,0.42407444
1715,8WMpjcl8_uw,,,,,,,0.9973042
1716,6l8lWW-isyo,,0.03076618,,,,,0.96554595
1717,3QldbS98QGs,0.07144124,0.071501195,0.07145388,0.07144025,0.07144028,0.071460105,0.5712631
1718,mbAPZq5HFAE,0.032362707,,,,,,0.96600753
1719,HKMkcmUzF_c,0.043464366,,,,,,0.95318913
1720,EWFUAHRpCZ8,0.41457003,,,,,,0.5830529
1721,YJlrghVZYPI,0.052696507,,,,,,0.94476545
1722,xeR0T_LXGl4,,,,,,,0.99290276
1723,B5a_k25lSAE,,,,,,,0.9940695
1724,Mf6CLoPFcNw,,,,,,,0.9859229
1725,5DG_xeW6z1s,0.18800323,,,,,,0.8071624
1726,BxjAXnVNjgE,0.057974987,,,,,,0.93833774
1727,ak_5MpTueR8,,,,,,,0.98992985
1728,JPl73uWN-ao,0.33965874,,,,,,0.6571286
1729,xe8135JeJME,,,,,,,0.9917451
1730,sKNL2WU8els,0.02884919,,,,,,0.963538
1731,YCkixEU0o3U,0.16104321,,,,,,0.83415633
1732,5nUUFHH5PMA,0.3471227,,,,,,0.6504351
1733,fmGendkOzt0,0.13167357,,,,,,0.84365666
1734,Mc5BDQ9s2P8,,,,,,,0.9966297
1735,kuGF_n-9W1g,0.22743453,,,,,,0.77041036
1736,aOyynej8lFc,0.11339729,,,,,,0.87680626
1737,p7eIwcdVZdU,0.033423167,,,,,,0.96111614
1738,uwkhZMZdNw0,,,0.114694186,,,,0.88114756
1739,ZYQtH9Etxxg,0.039210167,,,,,,0.95560634
1740,RHD4ID_vcrc,0.12823719,0.051785078,,,,,0.8176315
1741,e9057bf0EiQ,0.16734596,,,,,,0.82654124
1742,9dcf0iAJOGM,0.0526048,,,,,,0.9453508
1743,xelTFA9W4kI,0.04185394,,,,,,0.951814
1744,tqKHCukT8OM,0.17599767,,,,,,0.82109314
1745,41N0yOFjavc,,,,,,,0.9859226
1746,HiddnjHmA_Q,,0.022538817,,,,,0.9746321
1747,U90fT4gdCU4,0.5111807,,,,,,0.48538032
1748,YBLKInfalJE,0.025727425,,,,,,0.97213036
1749,quVQH8ETKY4,0.20891932,,,,,,0.7887875
1750,X0q0L3VyNRw,,,,,,,0.9973245
1751,eWt0gqaYrTE,0.07286673,,0.016249834,,,,0.90716815
1752,C8WySfhRMMk,0.46187487,,,,,,0.535551
1753,kNHSLKLBsIs,,,,,,,0.99742115
1754,NI0YUEtYfro,0.0408729,,,,,,0.9565985
1755,evhe8Fr2l70,,,,,,,0.9966705
1756,vl86V77zOYs,0.03022638,,,,,,0.96841806
1757,M9R2rdYujvs,,,,,,,0.9958127
1758,JoScww5bkEw,0.032407735,0.03710085,,,,,0.9268899
1759,bfEJ8FeeNGg,0.080732234,,0.017327867,,,,0.8981261
1760,ozH4AnpnTDQ,0.115198456,,,,,,0.86436206
1761,HFIRDfivN2U,,,,,,,0.9958706
1762,3PXOpkoeo_c,0.09024241,,,,,,0.90619737
1763,_ypp6zno84c,,,,,,,0.9962483
1764,PkMH4Lrezvs,,,,,,,0.98964643
1765,Arhlh1lzjp8,,,,,,,0.9892625
1766,bYUeLffncIk,0.014633525,,,,,,0.98190606
1767,by6iUE4n12s,,,,,,,0.9883852
1768,ywABGXXK210,0.33429387,,,,,,0.66109264
1769,jZGFSr1LwU4,0.23191309,,,,,,0.75841844
1770,AYYpXWzYT7U,0.024737652,,,,,,0.9735951
1771,8FUQb6qoZfQ,0.01787495,0.017885998,0.017862929,0.01786301,0.017863007,0.017881336,0.89276874
1772,4hKROHARnBY,,,,,,,0.9974135
1773,o8S1olgdLAw,0.37956667,,,,,,0.61625063
1774,-iMAX88zh3M,0.033486165,,0.028968744,,,,0.92694974
1775,uEQ_CFtC4G8,,,,,,,0.9963469
1776,fILIRD7FtZQ,,,,,,,0.99607736
1777,8CxBXoL0uWw,0.045850813,,,,,,0.94896317
1778,JHFPtp-mm1g,0.018061062,0.017883135,0.01786431,0.0178643,0.017864296,0.017879821,0.8925831
1779,jhNszvpJxho,,,,,,,0.9956826
1780,amgYIKpgzvc,,,,,,,0.99411434
1781,aC8UPSDFcDk,0.012721159,,,,,,0.9849796
1782,sMxnjRYDVhU,,,,,,,0.995869
1783,Zb18eEvBNh0,,,,,,0.25356627,0.7445837
1784,-HhkRuqt_ug,,,,,,,0.9947916
1785,VEUd1Ezo0HE,,,,,,,0.99773854
1786,SdEBVOGdCIY,,,,,,,0.960932
1787,why3y3WJpnQ,0.3098086,,,,,,0.6561061
1788,21drUWDifvo,0.24503712,,,,,,0.7533189
1789,RDhF7OZKbao,,,,,,,0.99056077
1790,eIe88GuCDfI,0.09140699,,,,,,0.9025288
1791,xqu8yDC1km4,0.022391628,,,,,,0.971745
1792,VQRGZXl-6kQ,,,,,,,0.97471803
1793,HxFr5PP8Sv0,,,,,,,0.99727964
1794,DfcY0PgpH6k,0.010208081,0.010214984,0.010213195,0.010208053,0.0102080535,0.010227716,0.9387199
1795,jUp-GdyYJic,0.04264234,,,,,,0.94806737
1796,UykZil1rVpQ,0.25601745,,,,,,0.74057627
1797,8MFn5c_lyOc,,,,,,,0.99772745
1798,qcFC0wAf0iE,0.10448137,,,,,,0.8853018
1799,Br_pdLtQB68,,,,,,,0.9875505
1800,tOIdUN25rI8,,,,,,,0.9977086
1801,2vZ6VB13J8k,,,,,,,0.99585295
1802,jRUMnTk4LQo,0.25018555,,,,,,0.74591863
1803,DDt5nSZHULk,,,,,,,0.9906634
1804,YT8UvQB7SSI,,,,,,,0.9975597
1805,hTFwMizEdAE,,,,,,,0.9921975
1806,ydQnKcz_tuE,,,,,,0.2614748,0.7366048
1807,BRawOzpI_30,0.041991625,,,,,,0.942106
1808,l5UIbkMONI4,,,,,,,0.98519146
1809,_4ZrLWii8Yg,0.5058828,,,,,,0.48179138
1810,7lrBe9-btbY,,,,,,,0.9795374
1811,giDzY77UwoE,0.16142629,,,,,,0.83447254
1812,GCTQBFeWxWI,,,,,,,0.99565953
1813,aj3P6hT9-98,,,,,,,0.9981712
1814,rdevyQjnNAk,,,,,,,0.9895153
1815,9AD8mGfmFdg,0.13295558,,,,,,0.8646519
1816,XYnC5GwYqN8,,,,,,,0.9971662
1817,3UQ8Wnm0On0,0.031092621,,,,,,0.9677364
1818,b2hPWDo3SEY,,,,,,,0.9953284
1819,anpzfH7sFog,,,,,,,0.9641921
1820,wadfKQg4Yt4,0.62437934,,,,,,0.37219736
1821,7xz2ngjpWjY,0.4751867,,,,,,0.51926225
1822,MlRaF4Jjmjg,,,,,,,0.9681674
1823,hpnKyZS6EQ4,0.16522293,,,,,,0.83301395
1824,1SZPB7rkVBQ,,0.085828945,,,,,0.9120772
1825,giAMN37Ys88,0.1694087,,,,,,0.82588583
1826,KriAFPw-wMQ,0.092649475,,,,,,0.9058506
1827,7JedDjhZrMM,0.40853402,,,,,,0.58690953
1828,PTJwwIx1SR8,,,,,,0.038670186,0.9581493
1829,AHkfSNjPwtI,,,0.05624995,,,,0.9353384
1830,8-aban7S2Xs,,,,,,,0.99533373
1831,YyImi9kUujM,0.35980958,,,,,,0.63580275
1832,YbfrvG1MZjo,,,,,,,0.9813277
1833,_sRt37QuIgA,0.012187634,,,,,,0.9856042
1834,kJdtCj1oF8M,0.054847248,,,,,,0.9390905
1835,voDLX2Cxd-Q,0.02613637,,,,,,0.9727129
1836,Mv2FqIxAchc,0.016328141,,,,,,0.9797397
1837,jmGSDj7xbIk,,,,,,,0.9739769
1838,EBb4SHTpduM,,,,,,,0.9877363
1839,6XWgNQrfq6A,,,0.030318718,,,,0.96874934
1840,ZH0GxUq5_6k,0.18409842,,,,,,0.81313944
1841,m3untIn88_Q,,,,,,,0.98939276
1842,tsgWkJKQQyY,0.12606019,,,,,,0.8673139
1843,2SLPbr3TBIQ,,,,,,,0.98281705
1844,u8cWAcj6Iv4,0.100784674,,,,,,0.8978394
1845,aLFSuCZpPno,0.50976837,,,,,,0.48597282
1846,muLL-thWTaI,,,,,,,0.991657
1847,uxOqjzHwAi8,,,,,,,0.996467
1848,8jEoGWIOuy8,0.69259626,0.040253945,,,,,0.24807185
1849,6QDMUkIUsu4,,,,,,,0.99830186
1850,tk9A9k3qfkM,0.0392059,,,,,,0.9556105
1851,OdLdKdqHFdM,,,,,,,0.9985909
1852,gMmJJ8g9DWo,0.09407942,,,,,,0.9049386
1853,4VGCbtZ7yPw,0.16851754,,,,,,0.829595
1854,Dfpzp75wVgo,,,,,,,0.9933919
1855,0t2boTEDQ0s,0.53163904,,,,,,0.46655902
1856,Vfume4InFto,0.031307254,,,,,,0.9549362
1857,f_RfoXPRN6o,0.2664514,,,,,,0.728475
1858,9PYNuaxRjjs,,,,,,,0.9974592
1859,NVNci0dQat4,,,,,,,0.9904549
1860,CKI1xPu6rEo,0.1626994,,,,,,0.830071
1861,RKeIWiLgxog,,,,,,,0.9888411
1862,LOTVI-5gZ68,,,,,,,0.9971044
1863,YkWVWhesLj8,,,,,,,0.99759394
1864,OB3yT2fO_IU,0.2847687,,,,,,0.71352226
1865,NtqLO5cZMsc,0.28417632,,,,,,0.71281797
1866,5NDLOLuAv6U,0.0539672,,,,,,0.9439528
1867,DkkJhXjucWo,0.35398293,,,,,,0.64391327
1868,EvCf1l7VC_A,,,,,,,0.99687773
1869,jVeZe6ezUkM,0.35313138,,,,,,0.6453402
1870,Kg0dcmuPKsU,0.018435903,,,,,,0.977351
1871,52TSaZx3_Ns,0.34860173,,,,,,0.64971006
1872,m8JiS5oAumI,,,,,,0.06510777,0.9323727
1873,F-U8lcnSjjI,0.07114066,0.09666871,,,,,0.8299882
1874,E8n9kkPsyy0,0.07891258,,,,,,0.91646755
1875,I57d8YA01g4,,,,,,,0.99857527
1876,3v6dac7iaMU,0.26372105,,,,,,0.7260614
1877,JHdi3Tqwdd0,0.13418221,,,,,,0.84197664
1878,De8Hd_6r3pg,0.43091783,,,,,,0.56602526
1879,1CAP0ytfapc,0.25910866,,0.07537552,,,,0.65996057
1880,hY5VswYybuY,0.16930318,,,,,,0.82527715
1881,DbxbtoLwrwY,0.03818641,,,,,,0.9533991
1882,wpGR7hIKJHE,0.052606035,,,,,,0.94534963
1883,QMnRvJidubE,0.018857554,,,,,,0.9775835
1884,O53SsGavrxE,0.047510408,,,,,,0.9477506
1885,0UyqnJEnfF4,,,,,,0.29346916,0.70229644
1886,bC1V64z3YMY,0.10784448,,,,,,0.8899543
1887,gwEy9LqLBPw,,,,,,0.09736328,0.89789414
1888,S2cOMJWSakc,0.08090494,,,,,,0.90608865
1889,NMdQ4zTBNoY,0.08103552,,,,,,0.91362566
1890,mrVmQ6JKuWc,0.14036883,,,,,,0.8584124
1891,mg2aSSzxoeE,0.025061464,,,,,,0.9739391
1892,OU8F3P90rUs,,,,,,,0.99190277
1893,jkcK0X5FuPc,0.29195747,,,,,,0.70231915
1894,nhAFB3nIA2c,0.32692924,,,,,,0.67076993
1895,NufSGjSa9cs,0.5286654,,,,,,0.46760863
1896,xwihsAYdjqo,,,,,,,0.99494904
1897,21roNtt7JNE,0.3576122,,,,,,0.6356396
1898,IRWPL4wRLFE,0.39568385,,,,,,0.5984985
1899,PbSoQem_ifs,,,,,,0.19999304,0.79765147
1900,SPmsYI9uy0I,,0.04722149,,,,0.14228782,0.8092407
1901,E92kVYVIe3c,0.20862287,,,,,,0.7894006
1902,25kMJJeWvRM,0.069693826,,,,,,0.9282447
1903,Peqj69_hZWQ,0.11287449,,0.03194886,,,,0.8526456
1904,GYaFEpanXM4,,,,,,,0.9975746
1905,P2FoitrMC7U,0.027737802,,,,,,0.9703257
1906,Iq86oMh6v-M,,,,,,,0.9859354
1907,_oA-xi9edRs,0.053967778,,,,,,0.94395226
1908,PLylC5bbaFk,,,,,0.11906164,,0.8544324
1909,Lc8OXUus0s8,,,,,,,0.9953092
1910,IyQeSdNNuKM,0.23411933,,,,,,0.7629711
1911,mOVm3LNGXE8,,,,,,,0.9982516
1912,F2Y-XZTSIlk,,0.013595472,,,,,0.9841948
1913,gOG3PFPIswc,0.041677896,,,,,,0.9543239
1914,P8ng2DWCaBU,0.20485702,,,,,,0.79097915
1915,as0w5LW6jH8,0.015068286,,,,,,0.98150706
1916,doifG6rDfb4,0.4787947,,,,,,0.51766276
1917,5WzTkujaFRg,0.019609237,,,,,,0.9772535
1918,PqkOClfGo7Q,,,,,,,0.991325
1919,UKDm9LhioLA,,,,,,,0.99683136
1920,THS2Wtz7hVI,,,0.041021414,,,,0.9574368
1921,0tlbpUWxbqg,,,,,,,0.992782
1922,40dDN96Cj6A,0.4008462,,,,,,0.597701
1923,k_9y8cTERrM,,,0.21380818,,,,0.76994014
1924,zBDc5aUdj0Y,0.01970089,0.02639376,,,,0.23955841,0.71388596
1925,R1lF-guMQxI,,,,,,,0.99452674
1926,HLoA8aunYbA,,,,,,,0.9985701
1927,ggRHNtKXluk,,,,,,,0.9892619
1928,om8EHe2eOWQ,0.0711938,,,,,,0.92764854
1929,z95PzyS89NI,,,,,,,0.9981163
1930,MKKSNILB3Jw,0.046519794,,,,,,0.9447606
1931,IC1j2HVsQAo,,,,,,,0.98567045
1932,_KOzKQfiYHE,0.48743802,,,,,,0.51001614
1933,zjWjDU1wDYA,0.12263325,,,,,,0.8694173
1934,JjHVgms2N1M,,,,,,,0.995356
1935,S1fbHQvAnlc,0.3100264,,,,,,0.68646747
1936,lT0cMmAEj4M,,,,,,,0.9779897
1937,5XicmK0fs9M,0.33588356,,,,,,0.66211754
1938,D7x2b2enCuU,,,,,,,0.9978525
1939,iFEHPdwUsng,,,,,,,0.99503607
1940,5eQ64k72QCU,,,,,,,0.9953032
1941,CriLsLd5luI,,,0.0946609,,,,0.8907372
1942,WTvJiDasuOI,0.1663054,,,,,,0.830854
1943,gLrue6_Dajs,0.02064774,,,,,,0.9763353
1944,D4pdh0eTsxw,0.45595226,,,,,,0.54057425
1945,WSWjfVjquf0,0.59423774,,,,,,0.4036069
1946,d88vzbYcDFM,0.354849,,,,,,0.64134586
1947,PQIPMEMAUN4,,,,,,0.27052295,0.7154503
1948,5Imylx9J3VM,0.10251404,,,,,,0.8955938
1949,ayaxbphDdL4,,,,,,,0.9893926
1950,5CzgYT0yovE,0.08256795,,,,,,0.9152641
1951,UkIzknP8MG4,,0.043366134,,,,0.18394765,0.7716854
1952,Gsa6JotlOTA,,,,,,,0.9986771
1953,MkHLNTxuMlI,0.41956472,,,,,,0.5774418
1954,yitSCT-LYxE,0.071629025,0.07162811,0.071628384,0.07163436,0.07163428,0.071628116,0.5702177
1955,9_FaQXC1M-0,,,,,,,0.9938215
1956,OUEwbd7lxDM,0.014239789,,,,,,0.9832931
1957,ksNG5L0RMm0,,,,,,,0.97040576
1958,gvn06D_s2H0,0.7142398,0.04762104,0.047621045,0.0476211,0.0476211,0.047621083,0.047654882
1959,FY6WaxIOU5k,,,,,,,0.99469525
1960,iEnIEOBIh8s,0.25036106,,,,,,0.7368695
1961,L-zeTzLyd6o,,,0.04807465,,,,0.9468493
1962,ogHCIxR3-cM,,,,,,,0.9947597
1963,4yPwXp873JM,0.06652605,,,,,,0.931631
1964,DiW2Dj91jh4,,,,,,,0.97137344
1965,mRI1yXGB2bI,0.015070321,,,,,,0.98321396
1966,b4al8m0_sdM,,,,,,,0.99368244
1967,Nt5aIc0Bj2A,0.40521717,,,,,,0.59320027
1968,hkoWCX8sQf4,,,,,,,0.99617034
1969,fSfbXpXHekQ,0.21855377,,,,,,0.7779895
1970,3zkTJ7ZZFeA,0.06398361,0.031275336,,,,,0.8904137
1971,xoDBzg9hEUo,,,,,,,0.9959261
1972,d-o-OJeIA3o,,,,,,,0.99752414
1973,PAyEwqld6W8,,,,,,,0.99782115
1974,3XI6W-soL6A,,,,,,,0.9964352
1975,YHdve2qwa9U,0.34257042,,,,,,0.6538668
1976,YyLgEk4RkEk,,,,,,,0.9953064
1977,6091Tlu52mw,0.1782856,,,,,,0.8193839
1978,NBU5hmGJv9M,0.13688,,,,,,0.85690004
1979,bdnJFISLVSo,0.50093895,,,,,,0.49273038
1980,OV4leKFxoNM,,,,,,,0.9642417
1981,l58W5tmG7Kk,0.11022398,,,,,,0.8869818
1982,wGxT2tg4It0,,,,,,,0.9984903
1983,BywdajokNNc,,,,,,,0.99745727
1984,8Q2SebAzLk0,,,,,,,0.99688834
1985,cZaAydbfv_s,0.317979,,,,,,0.6793202
1986,1j7cTgtrlx8,0.14197135,,,,,,0.8550108
1987,muc135nn9jw,0.13601781,,,,,,0.86130244
1988,kHWvPM-lBGA,,,,,,,0.9941548
1989,hNaOUlZDNzA,0.21064654,,,,,,0.7853799
1990,3sjHIu8X4Jc,,,,,,,0.9977505
1991,FAmFf3ztEoA,0.2188912,,,,,,0.75725937
1992,LapqDE8Cgmc,,,,,,,0.99664307
1993,F8wott1EmMM,0.24633807,,,,,,0.74744046
1994,yg-r9ocsMvo,,,,,,,0.99591076
1995,Il_leaKh-2Q,0.17920204,0.02652946,,,,,0.7866396
1996,HHwXiZZa7LA,0.24842203,,,,,,0.74764514
1997,HHSnhm-NnA0,0.23701264,,,,,,0.7622411
1998,Djv5iWTAFWM,0.5820313,,,,,,0.41376105
1999,WgSnamR16yc,,,,,,,0.985923
2000,a-hyjcabLZM,,,,,,,0.9986766
2001,NcEG4mHBCTk,0.074423045,,,,,,0.9221037
2002,FNfieUwl__A,,,,,,,0.99449295
2003,ELUztV5ECwM,,,,,,,0.99690944
2004,Ni-n-Q49iGg,0.018841106,,,,,,0.97967666
2005,b8Vq5M1Uv0I,,,,,,,0.9959113
2006,TeX1pX--DS0,0.2389243,,,,,,0.75630796
2007,GPmGTe1OelA,0.21367888,,,,,,0.7807336
2008,kjbyII5Rvsc,0.095395386,,,,,,0.90270746
2009,Q9Fl-HCbXe8,0.31176952,,,,,,0.68522245
2010,E1En24YhQAk,0.12213143,,,,,,0.87218124
2011,MldxSvjPuHQ,0.33075047,,,,,,0.66365427
2012,ucNTg55Jxe8,,,,,,,0.99564266
2013,yK5GOUuSqbs,0.07807126,0.016512036,,,,,0.9027415
2014,vMQ9qYQ9snY,0.3178234,,,,,,0.63750374
2015,o0eCX2pAiyc,0.13756144,,,,,,0.85766673
2016,X5HXFr2f7cg,0.08779916,,,,,,0.8951621
2017,68n-gVlELJk,0.16960537,,,,,,0.8241738
2018,_NaL-ujYz4U,0.10932292,,,,,,0.88730174
2019,_HvjBbbzx7w,0.056449715,,,,,,0.9407551
